timestamp,event,detail
2025-10-17T11:26:11,ALERT,Yawning
2025-10-17T11:26:19,ALERT,Yawning
2025-10-17 21:42:51,Eyes Closed,CLOSED,NORMAL,DOWN,0.175,1.017,0.55
2025-10-17 21:42:51,Yawning,CLOSED,YAWN,DOWN,0.174,1.016,0.54
2025-10-17 21:42:51,Head Down,CLOSED,NORMAL,DOWN,0.164,1.005,0.54
2025-10-17 21:42:52,Yawning,CLOSED,YAWN,DOWN,0.154,0.989,0.54
2025-10-17 21:42:52,Eyes Closed,CLOSED,NORMAL,DOWN,0.153,0.985,0.53
2025-10-17 21:42:53,Head Down,CLOSED,NORMAL,DOWN,0.143,0.766,0.57
2025-10-17 21:42:53,Yawning,CLOSED,YAWN,DOWN,0.153,0.711,0.58
2025-10-17 21:42:54,Eyes Closed,CLOSED,NORMAL,DOWN,0.213,0.040,0.74
2025-10-17 21:42:54,Head Down,CLOSED,NORMAL,DOWN,0.239,0.021,0.75
2025-10-17 21:42:55,Head Down,CLOSED,NORMAL,DOWN,0.241,0.005,0.79
2025-10-17 21:42:55,Eyes Closed,CLOSED,NORMAL,DOWN,0.245,0.005,0.80
2025-10-17 21:42:56,Head Down,CLOSED,NORMAL,DOWN,0.272,0.004,0.81
2025-10-17 21:42:57,Eyes Closed,CLOSED,NORMAL,DOWN,0.260,0.004,0.81
2025-10-17 21:42:57,Head Down,CLOSED,NORMAL,DOWN,0.201,0.003,0.81
2025-10-17 21:42:58,Eyes Closed,CLOSED,NORMAL,DOWN,0.204,0.003,0.81
2025-10-17 21:42:59,Head Down,CLOSED,NORMAL,DOWN,0.245,0.003,0.82
2025-10-17 21:43:00,Eyes Closed,CLOSED,NORMAL,DOWN,0.258,0.004,0.83
2025-10-17 21:43:00,Head Down,CLOSED,NORMAL,DOWN,0.202,0.004,0.81
2025-10-17 21:43:01,Head Down,CLOSED,NORMAL,DOWN,0.196,0.004,0.81
2025-10-17 21:43:01,Eyes Closed,CLOSED,NORMAL,DOWN,0.197,0.004,0.81
2025-10-17 21:43:02,Head Down,CLOSED,NORMAL,DOWN,0.247,0.003,0.81
2025-10-17 21:43:03,Eyes Closed,CLOSED,NORMAL,DOWN,0.257,0.003,0.82
2025-10-17 21:43:03,Head Down,CLOSED,NORMAL,DOWN,0.256,0.004,0.83
2025-10-17 21:43:04,Eyes Closed,CLOSED,NORMAL,DOWN,0.261,0.003,0.83
2025-10-17 21:43:05,Head Down,CLOSED,NORMAL,DOWN,0.238,0.003,0.82
2025-10-17 21:43:06,Eyes Closed,CLOSED,NORMAL,DOWN,0.295,0.002,0.83
2025-10-17 21:43:06,Head Down,CLOSED,NORMAL,DOWN,0.290,0.002,0.83
2025-10-17 21:43:07,Head Down,CLOSED,NORMAL,DOWN,0.215,0.003,0.82
2025-10-17 21:43:07,Eyes Closed,CLOSED,NORMAL,DOWN,0.227,0.003,0.82
2025-10-17 21:43:08,Head Down,CLOSED,NORMAL,DOWN,0.248,0.004,0.83
2025-10-17 21:43:09,Eyes Closed,CLOSED,NORMAL,DOWN,0.234,0.004,0.82
2025-10-17 21:43:09,Head Down,CLOSED,NORMAL,DOWN,0.216,0.004,0.81
2025-10-17 21:43:10,Eyes Closed,CLOSED,NORMAL,DOWN,0.210,0.003,0.80
2025-10-17 21:43:11,Head Down,CLOSED,NORMAL,DOWN,0.205,0.003,0.80
2025-10-17 21:43:12,Eyes Closed,CLOSED,NORMAL,DOWN,0.175,0.003,0.79
2025-10-17 21:43:12,Head Down,CLOSED,NORMAL,DOWN,0.177,0.003,0.80
2025-10-17 21:43:13,Head Down,CLOSED,NORMAL,DOWN,0.186,0.002,0.81
2025-10-17 21:43:13,Eyes Closed,CLOSED,NORMAL,DOWN,0.188,0.002,0.80
2025-10-17 21:43:14,Head Down,CLOSED,NORMAL,DOWN,0.156,0.004,0.81
2025-10-17 21:43:15,Eyes Closed,CLOSED,NORMAL,DOWN,0.253,0.005,0.84
2025-10-17 21:43:15,Head Down,CLOSED,NORMAL,DOWN,0.294,0.005,0.84
2025-10-17 21:43:16,Eyes Closed,CLOSED,NORMAL,DOWN,0.297,0.004,0.83
2025-10-17 21:43:17,Head Down,CLOSED,NORMAL,DOWN,0.314,0.007,0.82
2025-10-17 21:43:18,Eyes Closed,CLOSED,NORMAL,DOWN,0.306,0.008,0.81
2025-10-17 21:43:18,Head Down,CLOSED,NORMAL,DOWN,0.277,0.010,0.81
2025-10-17 21:43:19,Head Down,CLOSED,NORMAL,DOWN,0.314,0.009,0.81
2025-10-17 21:43:19,Eyes Closed,CLOSED,NORMAL,DOWN,0.315,0.008,0.81
2025-10-17 21:43:20,Head Down,CLOSED,NORMAL,DOWN,0.296,0.032,0.79
2025-10-17 21:43:21,Eyes Closed,CLOSED,NORMAL,DOWN,0.304,0.057,0.80
2025-10-17 21:43:21,Head Down,CLOSED,NORMAL,DOWN,0.286,0.026,0.76
2025-10-17 21:43:22,Eyes Closed,CLOSED,NORMAL,DOWN,0.268,0.028,0.73
2025-10-17 21:43:23,Head Down,CLOSED,NORMAL,DOWN,0.246,0.043,0.73
2025-10-17 21:43:24,Eyes Closed,CLOSED,NORMAL,DOWN,0.306,0.024,0.74
2025-10-17 21:43:24,Head Down,CLOSED,NORMAL,DOWN,0.307,0.032,0.74
2025-10-17 21:43:25,Head Down,CLOSED,NORMAL,DOWN,0.189,0.065,0.74
2025-10-17 21:43:25,Eyes Closed,CLOSED,NORMAL,DOWN,0.206,0.059,0.75
2025-10-17 21:43:26,Head Down,CLOSED,NORMAL,DOWN,0.271,0.038,0.79
2025-10-17 21:43:27,Eyes Closed,CLOSED,NORMAL,DOWN,0.281,0.026,0.78
2025-10-17 21:43:27,Head Down,CLOSED,NORMAL,DOWN,0.197,0.092,0.84
2025-10-17 21:43:28,Eyes Closed,CLOSED,NORMAL,DOWN,0.238,0.053,0.81
2025-10-17 21:43:29,Head Down,CLOSED,NORMAL,DOWN,0.281,0.020,0.84
2025-10-17 21:43:30,Eyes Closed,CLOSED,NORMAL,DOWN,0.232,0.015,0.80
2025-10-17 21:43:30,Head Down,CLOSED,NORMAL,DOWN,0.222,0.011,0.80
2025-10-17 21:43:31,Head Down,CLOSED,NORMAL,DOWN,0.312,0.007,0.84
2025-10-17 21:43:31,Eyes Closed,CLOSED,NORMAL,DOWN,0.312,0.007,0.85
2025-10-17 21:43:32,Head Down,CLOSED,NORMAL,DOWN,0.278,0.003,0.84
2025-10-17 21:43:33,Eyes Closed,CLOSED,NORMAL,DOWN,0.304,0.003,0.82
2025-10-17 21:43:33,Head Down,CLOSED,NORMAL,DOWN,0.211,0.004,0.72
2025-10-17 21:43:34,Eyes Closed,CLOSED,NORMAL,DOWN,0.337,0.004,0.73
2025-10-17 21:43:35,Head Down,CLOSED,NORMAL,DOWN,0.316,0.004,0.73
2025-10-17 21:43:36,Eyes Closed,CLOSED,NORMAL,DOWN,0.296,0.005,0.74
2025-10-17 21:43:36,Head Down,CLOSED,NORMAL,DOWN,0.171,0.004,0.73
2025-10-17 21:43:37,Head Down,CLOSED,NORMAL,DOWN,0.142,0.003,0.75
2025-10-17 21:43:37,Eyes Closed,CLOSED,NORMAL,DOWN,0.142,0.004,0.75
2025-10-17 21:43:38,Head Down,CLOSED,NORMAL,DOWN,0.125,0.162,0.72
2025-10-17 21:43:39,Eyes Closed,CLOSED,NORMAL,DOWN,0.129,0.175,0.72
2025-10-17 21:43:39,Head Down,CLOSED,NORMAL,DOWN,0.220,0.044,0.75
2025-10-17 21:43:40,Eyes Closed,CLOSED,NORMAL,DOWN,0.270,0.006,0.76
